PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Cabins
72.0,0.0,3.0,1.0,1.0,42.0,5.0,2.0,2144.0,46.9,1.0,2.0
354.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,349237.0,17.8,1.0,2.0
679.0,0.0,3.0,4.0,1.0,50.0,1.0,6.0,2144.0,46.9,1.0,2.0
301.0,1.0,3.0,1.0,1.0,253.0,0.0,0.0,9234.0,7.75,0.0,2.0
636.0,1.0,2.0,1.0,1.0,17.0,0.0,0.0,237668.0,13.0,1.0,2.0
256.0,1.0,3.0,4.0,1.0,16.0,0.0,2.0,2650.0,15.2458,2.0,2.0
476.0,0.0,1.0,0.0,0.0,254.0,0.0,0.0,110465.0,52.0,1.0,6.0
96.0,0.0,3.0,0.0,0.0,255.0,0.0,0.0,374910.0,8.05,1.0,2.0
177.0,0.0,3.0,2.0,0.0,256.0,3.0,1.0,4133.0,25.4667,1.0,2.0
607.0,0.0,3.0,0.0,0.0,18.0,0.0,0.0,349246.0,7.8958,1.0,2.0
102.0,0.0,3.0,0.0,0.0,257.0,0.0,0.0,349215.0,7.8958,1.0,2.0
471.0,0.0,3.0,0.0,0.0,258.0,0.0,0.0,323592.0,7.25,1.0,2.0
798.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,349244.0,8.6833,1.0,2.0
287.0,1.0,3.0,29.0,0.0,18.0,0.0,0.0,345774.0,9.5,1.0,2.0
799.0,0.0,3.0,30.0,0.0,18.0,0.0,0.0,2685.0,7.2292,2.0,2.0
16.0,1.0,2.0,4.0,1.0,153.0,0.0,0.0,248706.0,16.0,1.0,2.0
388.0,1.0,2.0,1.0,1.0,33.0,0.0,0.0,27849.0,13.0,1.0,2.0
99.0,1.0,2.0,4.0,1.0,37.0,0.0,1.0,231919.0,23.0,1.0,2.0
65.0,0.0,1.0,0.0,0.0,259.0,0.0,0.0,17605.0,27.7208,2.0,2.0
197.0,0.0,3.0,0.0,0.0,260.0,0.0,0.0,368703.0,7.75,0.0,2.0
393.0,0.0,3.0,0.0,0.0,17.0,2.0,0.0,3101277.0,7.925,1.0,2.0
148.0,0.0,3.0,1.0,1.0,123.0,2.0,2.0,6608.0,34.375,1.0,2.0
409.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,312992.0,7.775,1.0,2.0
683.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,6563.0,9.225,1.0,2.0
447.0,1.0,2.0,1.0,1.0,154.0,0.0,1.0,250644.0,19.5,1.0,2.0
752.0,1.0,3.0,2.0,0.0,78.0,0.0,1.0,392096.0,12.475,1.0,3.0
539.0,0.0,3.0,0.0,0.0,261.0,0.0,0.0,364498.0,14.5,1.0,2.0
135.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,29178.0,13.0,1.0,2.0
139.0,0.0,3.0,0.0,0.0,42.0,0.0,0.0,7534.0,9.2167,1.0,2.0
749.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,113773.0,53.1,1.0,5.0
795.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,349203.0,7.8958,1.0,2.0
394.0,1.0,1.0,1.0,1.0,51.0,1.0,0.0,35273.0,113.275,2.0,5.0
121.0,0.0,2.0,0.0,0.0,11.0,2.0,0.0,14879.0,73.5,1.0,2.0
98.0,1.0,1.0,0.0,0.0,51.0,0.0,1.0,17759.0,63.3583,2.0,5.0
486.0,0.0,3.0,1.0,1.0,262.0,3.0,1.0,4133.0,25.4667,1.0,2.0
873.0,0.0,1.0,0.0,0.0,88.0,0.0,0.0,695.0,5.0,1.0,2.0
770.0,0.0,3.0,0.0,0.0,36.0,0.0,0.0,8471.0,8.3625,1.0,2.0
359.0,1.0,3.0,1.0,1.0,263.0,0.0,0.0,330931.0,7.8792,0.0,2.0
775.0,1.0,2.0,4.0,1.0,76.0,1.0,3.0,29105.0,23.0,1.0,2.0
185.0,1.0,3.0,1.0,1.0,63.0,0.0,2.0,315153.0,22.025,1.0,2.0
328.0,1.0,2.0,4.0,1.0,33.0,0.0,0.0,28551.0,13.0,1.0,5.0
726.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,315094.0,8.6625,1.0,2.0
297.0,0.0,3.0,0.0,0.0,264.0,0.0,0.0,2693.0,7.2292,2.0,2.0
576.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,358585.0,14.5,1.0,2.0
118.0,0.0,2.0,0.0,0.0,16.0,1.0,0.0,11668.0,21.0,1.0,2.0
815.0,0.0,3.0,0.0,0.0,216.0,0.0,0.0,364499.0,8.05,1.0,2.0
